arm_id,scenario_id,trial_number,scenario_has_vulnerability,ranking_valid,schema_invalid,provider_failed,runtime_failed,candidate_count,test_budget,top_k,tested_candidate_count,verified_finding_id,verified_finding_present,trial_start_timestamp,trial_start_source,first_verified_finding_timestamp,time_to_first_verified_finding_ms,requests_to_first_verified_finding,browser_navigations_to_first_verified_finding,candidates_tested_before_first_verification,timing_availability,cost_per_verified_finding_usd,notes
proprietary_gpt,x13-015,4,True,True,False,False,False,7,4,4,3,finding-9ccfc809d4ee,True,2026-08-08T10:42:43.388422+00:00,provider_or_action_timestamp,2026-08-08T10:42:43.881395+00:00,493,6,6,3,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-015,5,True,True,False,False,False,7,4,4,2,finding-78978090f48b,True,2026-08-08T10:44:45.303118+00:00,provider_or_action_timestamp,2026-08-08T10:44:45.608393+00:00,305,4,4,2,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-016,1,True,True,False,False,False,5,4,4,4,finding-0ce12d2fce77,True,2026-08-08T10:36:36.871567+00:00,provider_or_action_timestamp,2026-08-08T10:36:37.518898+00:00,647,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-016,2,True,True,False,False,False,5,4,4,4,,False,2026-08-08T10:38:38.136454+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-016,3,True,True,False,False,False,5,4,4,4,finding-89fe566b81a8,True,2026-08-08T10:40:36.406682+00:00,provider_or_action_timestamp,2026-08-08T10:40:37.072810+00:00,666,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-016,4,True,False,True,False,False,5,4,4,4,finding-945ba9a969b8,True,2026-08-08T10:42:47.331528+00:00,provider_or_action_timestamp,2026-08-08T10:42:47.930239+00:00,599,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-016,5,True,True,False,False,False,5,4,4,4,finding-f11cc789cd5d,True,2026-08-08T10:44:50.385694+00:00,provider_or_action_timestamp,2026-08-08T10:44:51.025062+00:00,639,8,8,4,available,not_available,derived_from_retained_timestamps
proprietary_gpt,x13-017,1,False,True,False,False,False,4,4,4,4,,False,2026-08-08T10:36:41.697313+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-017,2,False,False,True,False,False,4,4,4,4,,False,2026-08-08T10:38:42.419030+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-017,3,False,True,False,False,False,4,4,4,4,,False,2026-08-08T10:40:41.893739+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-017,4,False,True,False,False,False,4,4,4,4,,False,2026-08-08T10:42:52.023304+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-017,5,False,True,False,False,False,4,4,4,4,,False,2026-08-08T10:44:56.084713+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-018,1,False,True,False,False,False,5,4,4,4,,False,2026-08-08T10:36:47.060438+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-018,2,False,True,False,False,False,5,4,4,4,,False,2026-08-08T10:38:47.224699+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-018,3,False,True,False,False,False,5,4,4,4,,False,2026-08-08T10:40:46.949637+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-018,4,False,True,False,False,False,5,4,4,4,,False,2026-08-08T10:42:57.969696+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-018,5,False,True,False,False,False,5,4,4,4,,False,2026-08-08T10:45:00.575087+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-019,1,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:36:51.426010+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-019,2,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:38:53.155151+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-019,3,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:40:52.240609+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-019,4,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:43:02.723462+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-019,5,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:45:05.378648+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-020,1,False,True,False,False,False,7,4,4,4,,False,2026-08-08T10:36:57.784969+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-020,2,False,True,False,False,False,7,4,4,4,,False,2026-08-08T10:38:58.216650+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-020,3,False,True,False,False,False,7,4,4,4,,False,2026-08-08T10:40:58.398510+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-020,4,False,True,False,False,False,7,4,4,4,,False,2026-08-08T10:43:08.062484+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-020,5,False,True,False,False,False,7,4,4,4,,False,2026-08-08T10:45:10.829570+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-021,1,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:37:02.983901+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-021,2,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:39:04.155070+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-021,3,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:41:03.657286+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-021,4,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:43:13.677482+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-021,5,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:45:18.077869+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-022,1,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:37:07.182689+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-022,2,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:39:09.162479+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-022,3,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:41:08.873023+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-022,4,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:43:18.140238+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-022,5,False,True,False,False,False,6,4,4,4,,False,2026-08-08T10:45:22.946856+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-023,1,False,True,False,False,False,8,4,4,4,,False,2026-08-08T10:37:13.810754+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-023,2,False,True,False,False,False,8,4,4,4,,False,2026-08-08T10:39:15.049294+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-023,3,False,False,True,False,False,8,4,4,4,,False,2026-08-08T10:41:13.916933+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-023,4,False,True,False,False,False,8,4,4,4,,False,2026-08-08T10:43:23.817662+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-023,5,False,True,False,False,False,8,4,4,4,,False,2026-08-08T10:45:29.846206+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-024,1,False,True,False,False,False,4,4,4,4,,False,2026-08-08T10:37:18.120086+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-024,2,False,True,False,False,False,4,4,4,4,,False,2026-08-08T10:39:19.417882+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-024,3,False,True,False,False,False,4,4,4,4,,False,2026-08-08T10:41:17.800460+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-024,4,False,True,False,False,False,4,4,4,4,,False,2026-08-08T10:43:29.022027+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
proprietary_gpt,x13-024,5,False,True,False,False,False,4,4,4,4,,False,2026-08-08T10:45:34.847552+00:00,provider_or_action_timestamp,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_available,negative_or_no_verified_finding
